b112754211,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=82A53B5C-8C31-4296-9B8A-D32A5C503F76
b112883357,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=752F5F8C-516E-40F9-AC4B-18440E4122DE
b112883369,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=0D3C2844-6C56-46AF-B823-ABEE7D3922B2
b112883382,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=70029B22-F9B3-4E7A-8A95-1E88942353BF
b112883394,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=EC1F1C63-6B2D-46E0-B1A9-FDB568D204AB
b112883400,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=55828036-6B68-4C1B-B5BA-B448B6A11DA2
b112883436,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=E8582143-F98C-4AC0-9F41-E0C7623F3872
b112883448,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=D26B92B3-7DA2-4097-B449-F438A9296C14
b11288345x,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=5ADCFC77-32A8-4E88-AF3A-DD6CCAF57C12
b112883473,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=7D5B2C4A-19CD-4144-9353-0B5AC28D581E
b112883497,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=0D517749-15DF-4D95-AAD4-D3F0F3C8D17A
b112883515,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=614F49A9-AAA1-4EDF-B743-854C2D84DCEE
b112883527,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=B3D223B1-626A-4994-A53E-EF1D4A8D31DA
b112883539,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=F1544932-E882-4695-89B3-A4D2BE33DD9E
b112883540,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=18A7738F-8A65-4990-BC3E-7CBEDE560484
b112883552,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=BA6CA19F-395B-4455-B05E-5233C162676C
b112883564,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=14764089-10C2-493C-B194-22A3F25466F5
b112883576,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=549412F2-0005-427B-A5EA-542AC83275E2
b112883588,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=3662CD3F-32CB-4DF7-B840-E8AA4B2C7A3B
b11288359x,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=0963745B-620F-48DF-94DC-C528E2585E43
b11288362x,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=2D79141A-00EB-44AC-B8F6-88E8FA75D6CD
b112883631,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=5364BC96-CABD-4F7F-BCF3-9E1950CB985C
b112883643,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=5CBCF40F-0FEF-45FF-AD74-2068F3BBFB9B
b112883679,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=DBE8DB41-7BBF-4EFA-A0C8-6329BE698533
b112883692,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=BD4C9406-B33F-4587-8F91-CAB1DB94E73E
b112883709,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=45CB5A08-88F0-48EA-ACA2-35BE38523E42
b112883722,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=28C0018E-4824-4CE3-A013-652D32F41551
b112883734,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=08D36A9A-1ACF-429E-BE57-FAD7BD7A1DAB
b112883771,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=A1FA4741-CCCB-4434-A793-1459367B904C
b112883783,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=E1F7A7FD-76EB-4F95-BDDA-AC2409B1C78A
b112883801,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=A480C1E2-8530-4202-A76F-93395F50F741
b112883813,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=B934AE53-3730-45C3-BA0C-6CF14F0FDF52
b112883825,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=D8600AE7-A668-42A0-BA86-FCCC0D962FFA
b112883837,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=E053E25F-7A16-49F3-B6C4-AE5807C301F1
b112883850,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=BC2ADADD-4A5F-4EF5-A82D-D40F962A4250
b112883886,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=12046199-87E5-4294-A39B-7EFD846434E6
b112883898,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=94771089-F3F0-480D-8ABE-4C3B184F8916
b112883916,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=3F83D2FD-0368-435F-9461-3F615430DBEF
b112883928,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=29D73805-22EA-4727-A8BF-63CC438160B1
b112883965,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=8EEABE96-D47F-47FF-AE96-BEBEC03D4141
b112883977,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=E1404F45-E4CC-4DC6-B64B-D66EA18B7B77
b112883989,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=C39993C7-1FCB-4996-8F53-A4DCF8981817
b112883990,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=C9D340F3-94A0-44F0-9DDF-0408FC354158
b112884015,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=8952BF8D-654B-4E7C-81BE-6DBDF4A60D00
b113026274,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=85B82F00-B8F6-4861-9B8B-72BBC0B97BD1
b113084997,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=9F120CEE-F397-4C68-BFDC-A63DD7689A27
b113085035,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=C6E9B9ED-6926-4F51-9502-ABED8401A727
b113085059,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=3A794E79-5A6D-4365-B961-5DDFF866F1B9
b113085072,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=1CE6171D-5383-450E-A94E-FDD86ABE8707
b113085151,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=6CB6D8BE-76F3-4558-AB61-05AF4EA79341
b113105617,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=4656D683-51B6-4A3E-B800-DDEE9CDEA6DC
b113445659,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=79659FB2-234A-4615-948E-844A100FC4FC
b113446421,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=C48FF08C-9569-4BF8-A4EE-559FFE035341
b113741492,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=52253896-730A-44F9-89B0-F954E7A1F5E7
b113741510,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=8067C4E8-8151-4A5A-985D-585C985F18EF
b113741583,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=FB6C311D-5A46-4D24-9967-C781082EEBE7
b113741595,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=750D745D-63AD-486F-96A6-8C0A7694DC96
b113741601,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=B648C5D0-28A0-4472-B197-75A7B2BEE23A
b113741613,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=CF7F3594-421A-4533-A62D-E6A996EFD6A7
b113741625,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=AA1BA745-8A21-4F52-B8DA-5D0FE809D903
b113741637,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=26B9FD85-7C2A-40BE-92BC-8CFB4FBF76E9
b113741649,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=B6B6ACD8-AB3C-4804-A2E8-434CE4833E8D
b113741650,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=D25E777F-6FBC-4B53-BBC0-59972340D25F
b113741662,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=1D37E1AA-A412-473F-BE74-5994ADA83C06
b113741674,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=AEA4DDBB-B512-4D0F-BC4B-905572F343DE
b113741686,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=86DE855F-97B6-4423-A680-10F30BC71698
b113741698,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=2C14BF46-C9F7-45B5-8D16-F03F0CCBEF9E
b113741704,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=392E1167-2BB6-402A-9DCE-7DD3BB9C58ED
b11374173x,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=23D22B6E-AAE1-408A-B453-EAF2477D8A1F
b113741741,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=882D5AA8-3C8F-424C-A8CB-24A47644B03A
b113741753,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=33AEAAB6-B15E-418E-AE5F-74D16E3C74E5
b113741765,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=0A02995B-FEB5-472A-8C17-33EAE6BDC6F9
b113741777,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=6BFDD9B1-7997-4298-92A4-E338325E026F
b113741789,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=DD86C482-7189-4CEF-9FA7-BD626C358362
b113741790,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=126495CF-B9DD-4046-93F1-F81C7B1F6120
b113741807,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=8E23E3D8-449B-432F-BA04-41A652BAD0F9
b113741819,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=A75779C7-7F76-41D1-BD14-A8FFA6081D28
b113741820,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=8E8F57D6-1735-4FCF-8D52-115D8DD34659
b113741832,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=36628B78-777C-4E1A-92F1-005CC84C8997
b113741844,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=3A7A9CC8-0858-4E39-A249-51E83B7B0FC0
b113741856,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=787AE4AF-6DC3-4C50-9FAF-331F18436566
b113741868,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=53844E20-2C26-45AB-B865-BD4735B3BAC1
b113753032,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=ABAB6621-5A94-4016-BE6C-B232B2F5FD8E
b113753652,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=843E64C7-2537-4FBF-9326-56BBEA5E22FD
b11375372x,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=63396C30-6D6D-428D-876E-3E9EB8430402
b113790144,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=5F3F7056-7E81-45AA-BB23-5216F96659F9
b113851212,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=89860A60-CC9F-4330-8786-C6E820DF60FB
b113885581,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=3A1604EF-BD08-4134-A692-4742F7B2262B
b11388560x,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=C9E318E0-39EF-4D26-BECB-8BD6301F727B
b113885635,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=271186F8-0481-4749-A8F9-5F15E3D1F4B8
b113885684,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=EF90E8A0-42B1-421C-9033-80EB201CBE89
b113972210,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=ACDF1EE7-A7D4-4862-9EB3-4D932CF5A8A8
b113972271,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=2C9A617D-289E-41CD-A93B-BE03D4C50D2C
b113973056,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=D7EECD6A-6C46-400E-A382-6E8F9D629D6E
b113973354,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=C0A524E4-F7A6-49E6-A934-DA25FF36A35A
b114150254,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=41B815E4-1E92-496D-85F9-9DDE5DA56381
b114150266,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=527FEE13-985A-482D-A316-73A48030569F
b114152275,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=FD556AB1-3E57-4532-9443-FBC46B72D934
b114153425,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=A69C9A9E-9B90-4305-8923-68415FAA8E00
b114182097,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=BF7AF905-A3C6-4159-A5B6-B525A96D1F03
b114182103,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=17C97F4F-2ADF-43D0-98F0-DA4FCB289758
b114264478,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=621EEDD5-CDDF-40D7-A43B-89FE770D65BF
b114381768,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=CD5D5624-A91C-44C8-8C97-BB163D285C63
b114755747,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=11FDA48B-46AD-43B9-A7E1-166C951FA81C
b114855638,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=389C5FE3-23E0-45C3-A9B5-36E44A4AA91D
b114855651,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=FC9815ED-91EE-4230-A013-E34667C40429
b11485595x,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=BDE76150-8CF0-4B1A-9E84-C88913AD73E9
b114856631,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=43EDF376-C5F5-4DD3-B163-C5C94EE7DF62
b114885096,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=BE4B12EB-92F4-4311-82B7-5C3DCE64416B
b11488514x,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=5EEE6BAF-ACBE-4A5D-A927-1A033B3196C2
b114893354,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=272FF23D-757F-4653-A97A-4E512D9E282F
b114989527,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=2076FE3E-B633-47AC-B1DA-96DFBD23C1DA
b114989631,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=C7886A88-05F0-4177-92F3-2495CA39F0A7
b114991042,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=9220CD7B-7CA8-4202-AF3A-620105706D98
b115033051,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=F961BF55-31E1-4AEE-AADE-7C86D17ECFFA
b115033555,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=B41431F2-95E6-4962-8C1B-43D07A3E209D
b115130664,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=A84FF691-FB3B-4B68-94DA-1976C19BA4D5
b115130792,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=0E45F99F-4CBF-4E1A-864A-52107EA6C9A9
b115132922,v,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=F7B1F35A-9050-4658-8506-AF2CBEE40033
b115134992,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=13055275-5BA4-4B8B-98BD-9CE6D13A4CE4
b115230889,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=DA31C026-D49A-4D4F-9284-3FB45B178181
b115335663,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=A8A8879A-CDC1-41C7-BCD0-19D940C14327
b115345681,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=94DEFD1E-E5F6-4136-B207-51F9AF6A0000
b115347173,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=1E3774F8-AA2B-45FB-B61E-452AC0524641
b115347215,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=3D34B89F-1F87-4F27-8571-4600E22AC6C5
b11554995x,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=5F3AF35A-2EE5-4270-8167-73F9CD8C8C5B
b115554506,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=53EDB5F0-17AA-4904-9A16-EF62B0C392F0
b115560907,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=91C09DDF-C8B3-440D-A202-5E0DF2D5DF46
b115564020,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=70576F85-38D6-4800-A098-CC0D06DBBBE6
b115643382,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=0C41BA49-AF69-4838-8B44-6B0418DEAB83
b115643746,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=12989558-E354-46EA-8926-61E87962FE5F
b115644519,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=82BD1C33-F6A0-4C14-9B96-7C2E9094AF0A
b115650052,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=5D37C26B-8DC0-4AE4-ACD0-142DC2C1B2E8
b115768853,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=C12D365D-7EFB-44CE-A2F3-AD438AC4FD54
b115768877,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=532F13C9-5544-4417-B269-559B7E059577
b115789832,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=0432E9A2-5825-4E2F-8EAE-3371E54DA12E
b115806878,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=BA5DC725-646D-4F6D-8EF6-A89E8E8F648B
b115836032,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=E1A54BCD-AE8F-445A-96B0-FE2386704D46
b115836202,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=34A7BAC7-69F3-4CB0-AA86-696F99C72289
b115837176,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=748D0ACE-C7C3-4E06-B055-79114927D33E
b11586460x,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=FEE214C2-E4CC-434F-B920-B00364179286
b115971129,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=F506A7FA-55EE-4FE3-9697-AFE1ECC3BD7F
b115971154,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=112AB7E3-94CE-479E-8A8A-2ADFAB1F596A
b115971245,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=0784B193-ED5F-4430-A7FC-2D1BA4CE6ABF
b115971324,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=98C1D4C7-1546-441D-A3D8-4DCD4A55CF8A
b11597152x,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=C2B0687B-53E8-4434-8127-83A72DA18D80
b115971622,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=B7602AF5-6224-406B-A4E9-5922DA9EF233
b115971634,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=57844706-20FA-4ACE-B5EE-3470B1B52173
b115971749,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=2A58DE18-B2CA-4734-AF4D-465CF5371235
b115971786,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=FB81E012-19AC-42B6-A4F5-FCB0E7A7829B
b115971804,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=DFDA6E54-C616-431D-89D2-0D3CA8CF5A46
b115971853,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=A8B3A7DF-2B6E-4DC1-AF33-FAE7F0301080
b115971889,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=FCF6B468-CDD3-4CEE-9DC5-6C5D8F01ECF6
b115971920,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=68B0CCE3-24BD-4AF8-8608-FD65FCB69D09
b116001100,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=0F10A8B6-0276-4DD1-BA63-673B0093ADDB
b116001136,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=8F30D1E9-71C3-4088-AB1D-97B78E5C5DEC
b116030847,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=CAE3FE9D-902A-471A-B2DA-9E0FC265A48A
b116081430,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=26ADC903-8061-4EFE-A2DE-CED2745D6AA0
b116085447,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=846E9F3F-4A74-44D7-ABEA-0A0C9E61119D
b116092853,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=A3AD346B-6266-467C-80C7-CAC5DBD372BC
b116094928,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=DBFCAF8C-B346-4EB8-AC4C-DF96F6CE9F6D
b116094941,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=9721CC82-1108-4F1D-9E8B-471080D66E71
b116095064,z,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=66AA774B-8A00-4801-B634-A2C4E4FFD9BB
b116101672,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=FFB76226-3D02-4A38-A1D6-ACCC71C34488
b11625614x,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=CCA86407-0745-469D-9B85-78161D5BEF86
b116256497,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=1C084DF9-6A2B-4561-88E9-588A91553EDF
b116256618,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=0BA406E1-D451-43A7-8CF9-A7AE39D8BA71
b116257556,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=C0FCBB96-DDCA-4BFB-A497-F46C50334FF8
b116257568,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=E614331B-A4DB-4F1B-A6AD-612722C5A7FD
b116257659,x,http://digitalbooks.brooklynpubliclibrary.org/ContentDetails.htm?ID=53B05C02-D424-4FE6-8DC7-69B251D2AF82
